tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
175,4,0.625,3.125,6,0,"[100, 0, 0]","[27.130012831130568, 30.740586322255197, 42.12940084661423]","[63.56500641556529, 15.370293161127599, 21.064700423307116]",-0.42857143,1.0,0.2713001283113057,1,-1
176,4,1.5625,3.125,3,0,"[100, 0, 0]","[26.89462117622986, 28.037731151334818, 45.067647672435335]","[63.44731058811493, 14.018865575667409, 22.53382383621766]",-0.42857143,1.0,0.2689462117622986,1,-1
187,4,9.375,28.125,4,0,"[100, 0, 0]","[49.77561227021548, 24.994539128848075, 25.229848600936442]","[74.8877978328609, 12.497251600000087, 12.614950567139015]",0.42857143,1.0,0.4977561227021548,1,-1
190,4,21.5,21.5,2,0,"[100, 0, 0]","[31.028480654109618, 33.94130138376597, 35.03021796212443]","[65.51424032705474, 16.970650691883026, 17.515108981062237]",1.2,1.0,0.3102848065410962,1,-1
195,4,34.5,103.5,4,0,"[100, 0, 0]","[39.66258294075975, 30.34440333401992, 29.99301372522033]","[69.83129147037988, 15.172201667009963, 14.996506862610168]",1.8,1.0,0.3966258294075975,1,-1
209,1,0,0,1,-1,"[0, 0, 0]","[35.35539693093705, 39.98033834420076, 24.664264724862214]","[0, 0, 0]",3.0,1.0,0.3535539693093705,1,-1
30,4,20.373831775700936,2180.0,108,0,"[100, 0, 0]","[36.41510187253802, 31.499270888116765, 32.08562723934523]","[68.207550936269, 15.749635444058383, 16.042813619672614]",-2.4,1.0,0.3641510187253802,1,-1
44,3,57,0,1,0,"[100, 0, 0]","[18.77650215709849, 31.044510817849464, 50.178987025052045]","[59.388251078549246, 15.522255408924732, 25.089493512526023]",1.71428571,1.0,0.1877650215709849,1,6
46,3,100,0,1,2,"[0, 0, 100]","[18.65314632241283, 34.58994584546892, 46.75690783211825]","[9.326573161206415, 17.294972922734456, 73.37845391605913]",1.71428571,1.0,0.1865314632241283,1,2
47,3,50,0,1,0,"[100, 0, 0]","[19.73397687731761, 39.33508210825713, 40.93094101442526]","[59.86698843865881, 19.667541054128566, 20.465470507212626]",1.71428571,1.0,0.19733976877317608,1,7
48,4,7.125,7.125,2,0,"[100, 0, 0]","[20.907462179179564, 44.07684017141801, 35.015697649402426]","[60.45373108958978, 22.038420085709006, 17.50784882470121]",1.71428571,1.0,0.20907462179179565,1,-1
49,4,7.125,7.125,2,0,"[100, 0, 0]","[29.810196667616406, 39.37650510644099, 30.813298225942603]","[64.9050983338082, 19.688252553220494, 15.406649112971301]",1.71428571,1.0,0.29810196667616407,1,-1
50,4,7.125,7.125,2,0,"[100, 0, 0]","[24.06909479197571, 25.88066579016234, 50.05023941786195]","[62.03454739598786, 12.940332895081172, 25.025119708930976]",1.71428571,1.0,0.24069094791975712,1,-1
77,4,13.125,78.75,7,0,"[100, 0, 0]","[36.238375184274965, 28.88181189668966, 34.879812919035366]","[68.11918759213748, 14.440905948344831, 17.439906459517687]",0.34285714,1.0,0.3623837518427496,1,-1
164,3,50,0,1,0,"[100, 0, 0]","[15.094244123927943, 30.083500686644555, 54.8222551894275]","[57.54712205050224, 15.041750325582894, 27.41112762391486]",-1.37142857,1.0,0.15094244123927944,1,18
165,4,25.0,25.0,2,0,"[100, 0, 0]","[35.33516788200996, 30.823201587302158, 33.84163053068788]","[67.6675839449421, 15.411600790698547, 16.920815264359366]",-1.28571429,1.0,0.3533516788200996,1,-1
166,4,33.125,198.75,7,0,"[100, 0, 0]","[42.350436848917596, 19.98203149649275, 37.667531654589666]","[71.17521842445879, 9.99101574824637, 18.833765827294833]",-1.37142857,1.0,0.42350436848917594,1,-1
167,4,12.5,12.5,2,0,"[100, 0, 0]","[39.889262500532254, 25.308325048880175, 34.802412450587575]","[69.94463125026613, 12.654162524440087, 17.401206225293787]",-1.28571429,1.0,0.3988926250053225,1,-1
174,3,0,0.0,2,0,"[100, 0, 0]","[17.939356905854563, 30.845580825002187, 51.21506226914324]","[58.96967845292728, 15.422790412501097, 25.607531134571627]",-0.51428571,1.0,0.17939356905854564,1,14
188,4,53.75,107.5,3,0,"[100, 0, 0]","[31.69232110653638, 34.12082494769513, 34.18685394576851]","[65.84616055178525, 17.060412473745153, 17.09342697446961]",1.02857143,1.0,0.3169232110653638,1,-1
189,3,43,0,1,0,"[100, 0, 0]","[23.401754923628772, 31.637704493918488, 44.96054058245274]","[61.70087746182028, 15.818852246954327, 22.480270291225395]",1.11428571,1.0,0.23401754923628773,1,9
194,4,7.125,7.125,2,0,"[100, 0, 0]","[28.93411833961214, 39.31881333307614, 31.747068327311716]","[64.46705916980606, 19.65940666653807, 15.873534163655858]",1.71428571,1.0,0.2893411833961214,1,-1
208,1,0,0,1,-1,"[0, 0, 0]","[31.052173889169985, 44.22597959171887, 24.72184651911114]","[0, 0, 0]",2.91428571,1.0,0.31052173889169987,1,-1
28,4,22.0625,220.625,11,0,"[100, 0, 0]","[29.01857465535771, 20.89679041015405, 50.08463493448825]","[64.50928732767886, 10.448395205077023, 25.042317467244125]",-2.48571429,1.0,0.2901857465535771,1,-1
29,4,22.0625,220.625,11,0,"[100, 0, 0]","[31.04653300484178, 20.831474593209876, 48.12199240194835]","[65.5232665024209, 10.41573729660494, 24.060996200974174]",-2.48571429,1.0,0.3104653300484178,1,-1
59,4,28.125,56.25,3,0,"[100, 0, 0]","[38.796572660259095, 42.04813614070056, 19.15529119904036]","[69.39828633010931, 21.02406807035776, 9.57764559953293]",0.94285714,1.0,0.38796572660259093,1,-1
60,4,45.625,136.875,4,0,"[100, 0, 0]","[31.20202010011999, 33.885011566505014, 34.912968333375]","[65.60100995170163, 16.94250619379048, 17.4564838545079]",0.94285714,1.0,0.3120202010011999,1,-1
74,4,26.25,52.5,3,0,"[100, 0, 0]","[36.42231248554949, 31.556837792440394, 32.02084972201012]","[68.21115624277475, 15.778418896220195, 16.010424861005056]",0.25714286,1.0,0.3642231248554949,1,-1
75,4,26.25,52.5,3,0,"[100, 0, 0]","[41.07609949231029, 28.848890493900292, 30.075010013789417]","[70.53804974615514, 14.424445246950146, 15.037505006894708]",0.25714286,1.0,0.4107609949231029,1,-1
76,4,26.25,52.5,3,0,"[100, 0, 0]","[42.999855404289306, 34.80329602677713, 22.196848568933554]","[71.49992770214465, 17.40164801338857, 11.098424284466779]",0.25714286,1.0,0.42999855404289306,1,-1
91,4,57.03125,114.0625,3,0,"[100, 0, 0]","[31.29601675033738, 29.77357088716019, 38.93041236250242]","[65.64800727864298, 14.886791413324374, 19.465201308032654]",-1.45714286,1.0,0.3129601675033738,1,-1
100,4,7.467105263157895,141.875,20,0,"[100, 0, 0]","[33.15750550762853, 28.935463604639395, 37.907030887732084]","[66.57875275381427, 14.467731802319694, 18.953515443866042]",-2.14285714,1.0,0.33157505507628526,1,-1
163,4,51.5625,51.5625,2,0,"[100, 0, 0]","[31.27910999252606, 29.267228513300914, 39.45366149417303]","[65.63955481786093, 14.633615181744755, 19.726830000394322]",-1.45714286,1.0,0.3127910999252606,1,-1
173,4,8.333333333333334,25.0,4,0,"[100, 0, 0]","[34.97600953400474, 30.186779549058464, 34.8372109169368]","[67.48800476700237, 15.093389774529232, 17.4186054584684]",-0.6,1.0,0.34976009534004737,1,-1
185,1,0,0,1,-1,"[0, 0, 0]","[37.01334414867429, 35.025142805229194, 27.961513046096513]","[0, 0, 0]",-0.6,1.0,0.37013344148674293,1,-1
201,4,25.0,25.0,2,0,"[100, 0, 0]","[43.10995512411747, 35.0386999058446, 21.85134497003792]","[71.55497756205874, 17.519349952922305, 10.92567248501896]",2.31428571,1.0,0.4310995512411747,1,-1
207,4,0.0,0.0,2,0,"[100, 0, 0]","[27.778592705306288, 44.15993254142939, 28.061474753264328]","[63.88929635265314, 22.079966270714692, 14.030737376632164]",2.82857143,1.0,0.2777859270530629,1,-1
27,3,50,273.6875,8,0,"[100, 0, 0]","[26.996251777786657, 29.297726537365698, 43.70602168484765]","[63.49812588889333, 14.648863268682847, 21.85301084242382]",-2.57142857,1.0,0.26996251777786656,1,35
33,3,67,96.5,6,1,"[0, 100, 0]","[19.924589977228628, 26.006326245313165, 54.06908377745822]","[9.962294988614312, 63.00316312265658, 27.034541888729102]",-2.57142857,1.0,0.19924589977228627,1,33
34,3,100,21.5,4,2,"[0, 0, 100]","[15.968275696865177, 24.220545086445163, 59.811179216689666]","[7.984137848432589, 12.11027254322258, 79.90558960834483]",-2.57142857,1.0,0.15968275696865178,1,32
39,3,75,390.25,22,1,"[0, 100, 0]","[13.243020308569411, 29.41676444468814, 57.34021524674245]","[6.621510154284703, 64.70838222234407, 28.670107623371226]",-2.57142857,1.0,0.13243020308569411,1,31
42,4,33.35,333.5,11,0,"[100, 0, 0]","[27.983977481264414, 32.08861339795911, 39.927409120776474]","[63.99198874063221, 16.04430669897955, 19.963704560388233]",1.62857143,1.0,0.27983977481264416,1,-1
58,4,33.484375,167.421875,6,0,"[100, 0, 0]","[41.042178973646465, 42.706914679923194, 16.25090634643034]","[70.52108949139384, 21.35345733661085, 8.12545317199531]",0.85714286,1.0,0.41042178973646465,1,-1
73,3,75,0,1,1,"[0, 100, 0]","[25.929340150231305, 32.01407327947232, 42.056586570296375]","[12.964670075115464, 66.00703663973633, 21.028293285148216]",0.17142857,1.0,0.25929340150231306,1,0
88,4,69.01041666666667,207.03125,4,1,"[0, 100, 0]","[28.281585562210353, 23.898817409316152, 47.81959702847349]","[14.140792768029156, 61.94940872287029, 23.909798509100565]",-1.54285714,1.0,0.28281585562210354,1,-1
99,3,50,0.0,12,0,"[100, 0, 0]","[11.156709051531632, 17.510831843097346, 71.33245910537103]","[55.57835452576582, 8.755415921548673, 35.666229552685515]",-2.31428571,1.0,0.11156709051531631,1,20
161,3,75,21.5,4,1,"[0, 100, 0]","[27.29808744573837, 31.940609186959456, 40.76130336730217]","[13.649043722869186, 65.97030459347972, 20.380651683651084]",-2.57142857,1.0,0.2729808744573837,1,36
170,4,8.25,8.25,2,0,"[100, 0, 0]","[43.83814133724883, 30.915008159123904, 25.246850503627282]","[71.91907066735374, 15.457504080374305, 12.623425252271957]",-1.11428571,1.0,0.43838141337248826,1,-1
172,3,25,0.0,2,0,"[100, 0, 0]","[15.949468638822673, 28.108871714489936, 55.94165964668739]","[57.97473431941134, 14.05443585724497, 27.970829823343692]",-0.68571429,1.0,0.15949468638822673,1,15
184,4,6.25,6.25,2,0,"[100, 0, 0]","[31.136876360214437, 40.620492981091694, 28.24263065869387]","[65.56843818010722, 20.31024649054585, 14.121315329346935]",-0.68571429,1.0,0.3113687636021444,1,-1
200,4,50.0,50.0,2,0,"[100, 0, 0]","[40.98290113348722, 31.042024332306323, 27.975074534206456]","[70.49145056674361, 15.521012166153165, 13.987537267103228]",2.22857143,1.0,0.40982901133487215,1,-1
206,4,2.0625,4.125,3,0,"[100, 0, 0]","[30.042805937679155, 40.800033085721765, 29.157160976599084]","[65.02140296883958, 20.40001654286088, 14.578580488299542]",2.74285714,1.0,0.30042805937679157,1,-1
11,3,33,398.28125,31,0,"[100, 0, 0]","[8.903038985439593, 13.197270989904084, 77.89969002465631]","[54.4515194927198, 6.598635494952042, 38.949845012328154]",-2.65714286,1.0,0.08903038985439593,1,26
25,3,50,281.15625,9,0,"[100, 0, 0]","[35.07596530033311, 24.11217464317436, 40.81186005649252]","[67.53798265016655, 12.05608732158718, 20.40593002824626]",-2.65714286,1.0,0.3507596530033311,1,34
57,4,25.296875,126.484375,6,0,"[100, 0, 0]","[30.88279661396578, 37.89055186024877, 31.22665152578544]","[65.44139865574702, 18.945273831331974, 15.613327512920993]",0.77142857,1.0,0.3088279661396578,1,-1
63,4,15.625,31.25,3,0,"[100, 0, 0]","[22.035911913038603, 28.850621196558983, 49.11346689040243]","[61.0179559565193, 14.425310598279484, 24.55673344520121]",-0.77142857,1.0,0.22035911913038603,1,-1
72,3,60,93.75,2,0,"[100, 0, 0]","[32.05811733702647, 29.937851954255535, 38.004030708718005]","[66.02905866851357, 14.96892597712765, 19.002015354358786]",0.08571429,1.0,0.32058117337026465,1,12
80,4,11.375,22.75,3,0,"[100, 0, 0]","[27.361972431252923, 27.821189737444342, 44.81683783130274]","[63.68098621562646, 13.910594868722168, 22.408418915651367]",-1.2,1.0,0.27361972431252923,1,-1
86,4,97.65625,97.65625,2,2,"[0, 0, 100]","[25.023296905083587, 28.87260456631501, 46.1040985286014]","[12.511648452520857, 14.436302283258753, 73.05204926422039]",-1.62857143,1.0,0.25023296905083586,1,-1
183,4,12.5,12.5,2,0,"[100, 0, 0]","[21.780202338193323, 28.042824266010125, 50.176973395796544]","[60.89010116909666, 14.02141213300507, 25.088486697898265]",-0.77142857,1.0,0.21780202338193322,1,-1
193,4,46.66875,466.6875,11,0,"[100, 0, 0]","[32.085218508153325, 38.901580876315464, 29.01320061553121]","[66.04260925407658, 19.45079043815752, 14.506600307765902]",1.54285714,1.0,0.32085218508153324,1,-1
199,3,100,0,1,2,"[0, 0, 100]","[29.760025348904122, 39.108211983283674, 31.13176266781219]","[14.880012674452045, 19.55410599164184, 65.5658813339061]",2.14285714,1.0,0.29760025348904123,1,4
205,4,4.125,8.25,3,0,"[100, 0, 0]","[31.860012410580257, 39.20640133164503, 28.933586257774717]","[65.93000620529003, 19.603200665822612, 14.466793128887371]",2.65714286,1.0,0.3186001241058026,1,-1
8,3,20,175.78125,10,0,"[100, 0, 0]","[9.150649204214814, 10.986965765445756, 79.86238503033944]","[54.57532460210741, 5.493482882722878, 39.93119251516972]",-2.74285714,1.0,0.09150649204214814,1,24
9,3,40,79.5,4,0,"[100, 0, 0]","[16.98929204656823, 27.678701645121507, 55.33200630831027]","[58.49464602328412, 13.839350822560753, 27.666003154155135]",-2.74285714,1.0,0.1698929204656823,1,29
36,4,10.6125,424.5,41,0,"[100, 0, 0]","[22.115421325814935, 22.100778765824877, 55.78379990836019]","[61.05771066290747, 11.050389382912439, 27.891899954180094]",-2.14285714,1.0,0.22115421325814935,1,-1
41,3,57,297.65625,4,0,"[100, 0, 0]","[23.959783058095997, 35.385839593958586, 40.654377347945406]","[61.979891529064055, 17.692919796994655, 20.327188673941283]",1.45714286,1.0,0.23959783058095996,1,8
55,3,20,20.0,2,0,"[100, 0, 0]","[28.971832074951752, 36.089325164910285, 34.93884276013797]","[64.48622775169753, 18.04390585600219, 17.469866392300286]",0.68571429,1.0,0.28971832074951753,1,10
62,4,39.0625,39.0625,2,0,"[100, 0, 0]","[26.13930175271299, 24.025822576308517, 49.834875670978505]","[63.069650876358615, 12.012911288152067, 24.917437835489316]",-0.85714286,1.0,0.2613930175271299,1,-1
71,4,89.58333333333333,268.75,4,2,"[0, 0, 100]","[38.23430087352903, 28.034400314795814, 33.73129881167515]","[19.117150436705515, 14.017200157456697, 66.86564940583779]",0.0,1.0,0.3823430087352903,1,-1
79,1,0,0,1,-1,"[0, 0, 0]","[23.741313259706676, 37.90242743390453, 38.35625930638879]","[0, 0, 0]",-1.71428571,1.0,0.23741313259706676,1,-1
81,3,33,0,1,0,"[100, 0, 0]","[12.952675694515273, 18.530838407084225, 68.5164858984005]","[56.47633784725763, 9.265419203542109, 34.25824294920025]",-1.28571429,1.0,0.12952675694515273,1,17
83,1,0,0,1,-1,"[0, 0, 0]","[23.847997084092974, 34.25293043927235, 41.899072476634686]","[0, 0, 0]",-1.71428571,1.0,0.23847997084092973,1,-1
182,4,25.0,25.0,2,0,"[100, 0, 0]","[24.90132919604765, 25.234964317811905, 49.863706486140444]","[62.45066459802153, 12.617482158907482, 24.931853243070993]",-0.85714286,1.0,0.2490132919604765,1,-1
198,4,100.0,100,2,2,"[0, 0, 100]","[44.097243374500835, 30.843919813252725, 25.058836812246433]","[22.04862168724821, 15.421959906626048, 62.529418406125735]",2.05714286,1.0,0.44097243374500833,1,-1
204,3,0,16.5,2,0,"[100, 0, 0]","[26.051240826999322, 32.32737120334857, 41.621387969652105]","[63.02562041349852, 16.163685601690755, 20.81069398481072]",2.57142857,1.0,0.2605124082699932,1,5
6,3,0,97.65625,2,0,"[100, 0, 0]","[0.7049650082529767, 5.1568315885843266, 94.13820340316269]","[50.35248250412649, 2.5784157942921633, 47.069101701581346]",-2.82857143,1.0,0.007049650082529767,1,21
7,3,67,25.0,2,1,"[0, 100, 0]","[17.16876867490536, 23.976687408077055, 58.85454391701759]","[8.58438433745268, 61.98834370403853, 29.427271958508793]",-2.82857143,1.0,0.17168768674905358,1,25
10,4,97.91666666666667,293.75,4,2,"[0, 0, 100]","[40.149719308830306, 21.954673242650273, 37.89560744851943]","[20.074859650968257, 10.977336629186583, 68.94780371984515]",-0.08571429,1.0,0.40149719308830306,1,-1
35,3,20,50.0,2,0,"[100, 0, 0]","[21.516091993407485, 25.21593181592821, 53.2679761906643]","[58.972389522580556, 11.018355552812292, 30.00925492460716]",-2.82857143,1.0,0.21516091993407485,1,28
37,3,25,97.65625,2,0,"[100, 0, 0]","[7.040203142103682, 18.48244052896356, 74.47735632893277]","[53.52010157105184, 9.241220264481777, 37.238678164466386]",-2.82857143,1.0,0.07040203142103682,1,22
54,3,50,65.0,3,0,"[100, 0, 0]","[31.086060423092388, 33.94807773583125, 34.96586184107637]","[65.49695003650136, 17.092249969141577, 17.410799994357056]",0.6,1.0,0.3108606042309239,1,11
61,4,48.828125,48.828125,2,0,"[100, 0, 0]","[18.996077103546664, 24.960590392452524, 56.0433325040008]","[59.498038551466564, 12.480295196369024, 28.021666252164408]",-0.94285714,1.0,0.18996077103546663,1,-1
78,4,41.25,41.25,2,0,"[100, 0, 0]","[25.053778972131667, 33.651680820064286, 41.29454020780405]","[62.52688951327325, 16.825840391535326, 20.647270095191434]",-1.8,1.0,0.2505377897213167,1,-1
82,1,0,0,1,-1,"[0, 0, 0]","[20.692966979795088, 38.15476700228207, 41.15226601792285]","[0, 0, 0]",-1.8,1.0,0.20692966979795088,1,-1
181,3,50,0,1,0,"[100, 0, 0]","[8.980677841225944, 26.186755201897284, 64.83256695687678]","[54.490338920724035, 13.093377601500167, 32.4162834777758]",-0.94285714,1.0,0.08980677841225944,1,16
192,4,71.25,71.25,2,1,"[0, 100, 0]","[34.21562923005775, 33.990435971920114, 31.79393479802213]","[17.10781460759623, 66.99521799171397, 15.8969674006898]",1.37142857,1.0,0.3421562923005775,1,-1
197,4,100.0,100,2,2,"[0, 0, 100]","[30.400141047798552, 37.77371446400353, 31.826144488197922]","[15.200070524163964, 18.886857232459352, 65.91307224337669]",1.97142857,1.0,0.3040014104779855,1,-1
203,3,33,0,1,0,"[100, 0, 0]","[20.085016691462023, 36.08528213208046, 43.829701176457505]","[60.042508345314594, 18.042641067280147, 21.91485058740525]",2.48571429,1.0,0.20085016691462024,1,3
12,3,50,0,1,0,"[100, 0, 0]","[12.936418293239127, 21.9002380399627, 65.16334366679817]","[56.468209146619564, 10.950119019981353, 32.581671833399085]",-2.91428571,1.0,0.12936418293239127,1,23
19,3,80,0,1,1,"[0, 100, 0]","[21.10790757605319, 35.08440796856409, 43.80768445538271]","[0.0, 100.0, 0.0]",0.51428571,1.0,0.2110790757605319,1,1
23,4,62.5,125.0,3,0,"[100, 0, 0]","[20.93005788839229, 31.23339769212943, 47.836544419478265]","[60.465028991192604, 15.6166989283081, 23.9182720804993]",-1.02857143,1.0,0.20930057888392292,1,-1
24,4,51.5625,51.5625,2,0,"[100, 0, 0]","[24.94874226802009, 29.846411608226493, 45.20484612375341]","[62.4743749791886, 14.923202714092652, 22.602422306718744]",-1.88571429,1.0,0.2494874226802009,1,-1
26,3,100,126.953125,5,2,"[0, 0, 100]","[27.194255922840423, 24.748401092562773, 48.05734298459681]","[13.597127961420211, 12.374200546281386, 74.0286714922984]",-2.91428571,1.0,0.2719425592284042,1,27
53,4,44.661458333333336,133.984375,4,0,"[100, 0, 0]","[33.89050325029817, 33.939615667597444, 32.16988108210439]","[66.94519599159219, 16.969769586588942, 16.085034421818868]",0.51428571,1.0,0.33890503250298165,1,-1
94,3,50,51.5625,2,0,"[100, 0, 0]","[100.0, 0.0, 0.0]","[100.0, 0.0, 0.0]",-2.91428571,1.0,1.0,1,30
186,4,100.0,200,3,2,"[0, 0, 100]","[42.225972948905216, 34.01073413653683, 23.763292914557947]","[21.11298872979409, 17.00536662663914, 61.88164464356677]",-0.17142857,1.0,0.42225972948905216,1,-1
191,4,89.0625,89.0625,2,2,"[0, 0, 100]","[23.08249499360921, 38.788161169322464, 38.12934383706833]","[11.541246666047744, 19.39408085445125, 69.064672479501]",1.28571429,1.0,0.2308249499360921,1,-1
196,4,100.0,100,2,2,"[0, 0, 100]","[34.964199382048385, 34.03784132185979, 30.99795929609183]","[17.48209967969372, 17.018920768781413, 65.49897955152487]",1.88571429,1.0,0.34964199382048383,1,-1
202,4,27.5,82.5,4,0,"[100, 0, 0]","[34.993008174630056, 29.73798338551855, 35.269008439851376]","[67.49650404809296, 14.868991822741426, 17.63450412916562]",2.4,1.0,0.3499300817463006,1,-1
2,4,61.54119318181818,676.953125,12,0,"[100, 0, 0]","[28.489415791332117, 31.326710727296923, 40.18387348137096]","[64.24470789566607, 15.663355363648462, 20.091936740685476]",-1.97142857,1.0,0.2848941579133212,1,-1
13,4,84.1796875,336.71875,5,2,"[0, 0, 100]","[32.20548619485918, 34.901480186426966, 32.89303361871386]","[16.102149484757767, 17.450808040126915, 66.44704247511532]",-2.31428571,1.0,0.32205486194859184,1,-1
14,4,81.0546875,162.109375,3,1,"[0, 100, 0]","[29.902459428572627, 33.103596018149354, 36.99394455327802]","[14.951984462249058, 66.55068265474888, 18.497332883002063]",-2.14285714,1.0,0.29902459428572625,1,-1
17,4,69.7265625,557.8125,9,1,"[0, 100, 0]","[30.085211581974598, 35.780423969087416, 34.13436444893799]","[15.168727563887552, 67.84037830735943, 16.990894128753016]",-2.22857143,1.0,0.30085211581974597,1,-1
20,4,85.41666666666667,256.25,4,2,"[0, 0, 100]","[29.993780074118227, 34.012450837489645, 35.99376908839212]","[14.996884895416985, 17.00620888569099, 67.99690621889202]",-2.14285714,1.0,0.29993780074118226,1,-1
40,4,100.0,100,2,2,"[0, 0, 100]","[30.066578841277515, 35.9193463392231, 34.0140748194994]","[15.033423463667306, 17.9595441692471, 67.0070323670856]",-2.4,1.0,0.30066578841277514,1,-1
51,4,64.453125,64.453125,2,0,"[100, 0, 0]","[33.00982274263682, 36.85923448603963, 30.13094277132355]","[66.50493286377852, 18.429598827644817, 15.065468308576657]",-2.48571429,1.0,0.3300982274263682,1,-1
52,4,34.375,103.125,4,0,"[100, 0, 0]","[30.02756246642039, 37.89904547664057, 32.07339205693904]","[65.01380034877407, 18.949521169160917, 16.03667848206501]",-2.31428571,1.0,0.30027562466420393,1,-1
1,4,72.5360576923077,942.96875,14,1,"[0, 100, 0]","[29.87911543626548, 34.81788442874469, 35.30300013498982]","[14.93955771813274, 67.40894221437235, 17.65150006749491]",-3.0,1.0,0.2987911543626548,1,-1
