tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,3,80,75.0,9,1,"[0, 100, 0]","[26.3613112725287, 37.790618466807075, 35.84807026066423]","[13.18065563626435, 68.89530923340354, 17.924035130332115]",-1.97142857,1.0,0.263613112725287,1,14
178,1,0,0,1,-1,"[0, 0, 0]","[18.770847197991138, 38.744111626660626, 42.485041175348236]","[0, 0, 0]",-0.25714286,1.0,0.1877084719799114,1,-1
179,1,0,0,1,-1,"[0, 0, 0]","[23.233243422269283, 31.848107114925973, 44.91864946280476]","[0, 0, 0]",-0.25714286,1.0,0.2323324342226928,1,-1
180,1,0,0,1,-1,"[0, 0, 0]","[32.89474260554943, 32.18680511141987, 34.91845228303071]","[0, 0, 0]",-0.25714286,1.0,0.3289474260554943,1,-1
32,4,10.416666666666666,62.5,7,0,"[100, 0, 0]","[31.06672628298822, 28.219565167274908, 40.71370854973688]","[65.5333631414941, 14.10978258363745, 20.35685427486844]",-2.05714286,1.0,0.3106672628298822,1,-1
96,4,11.25,112.5,11,0,"[100, 0, 0]","[38.11907719851717, 33.943721452203704, 27.93720134927913]","[69.05953859925859, 16.971860726101852, 13.968600674639564]",-2.14285714,1.0,0.3811907719851717,1,-1
97,3,100,75.0,6,2,"[0, 0, 100]","[12.05016818927442, 19.16188841677835, 68.78794339394723]","[6.02508409463721, 9.580944208389175, 84.39397169697361]",-2.05714286,1.0,0.1205016818927442,1,9
169,1,0,0,1,-1,"[0, 0, 0]","[41.934639487032086, 30.33412597096681, 27.731234542001097]","[0, 0, 0]",-1.11428571,1.0,0.4193463948703209,1,-1
177,1,0,0,1,-1,"[0, 0, 0]","[25.162089050549223, 33.81259941196632, 41.02531153748446]","[0, 0, 0]",-0.34285714,1.0,0.25162089050549225,1,-1
31,4,13.461538461538462,175.0,14,0,"[100, 0, 0]","[39.96576032504503, 27.99708454057691, 32.03715513437805]","[69.98288016252252, 13.998542270288455, 16.018577567189023]",-2.14285714,1.0,0.3996576032504503,1,-1
95,4,58.41346153846154,3037.5,53,0,"[100, 0, 0]","[24.280328878437636, 28.36021148014233, 47.35945964142004]","[62.14016443921882, 14.180105740071165, 23.67972982071002]",-2.22857143,1.0,0.24280328878437638,1,-1
101,4,63.81578947368421,1212.5,20,0,"[100, 0, 0]","[26.176649735735914, 35.205565334831235, 38.617784929432865]","[63.088324867867954, 17.602782667415617, 19.308892464716433]",-2.31428571,1.0,0.26176649735735913,1,-1
168,1,0,0,1,-1,"[0, 0, 0]","[32.31044921657098, 30.03774996608366, 37.65180081734537]","[0, 0, 0]",-1.2,1.0,0.3231044921657098,1,-1
175,1,0,0,1,-1,"[0, 0, 0]","[27.130012831130568, 30.740586322255197, 42.129400846614224]","[0, 0, 0]",-0.42857143,1.0,0.2713001283113057,1,-1
176,1,0,0,1,-1,"[0, 0, 0]","[26.894621176229865, 28.037731151334818, 45.06764767243533]","[0, 0, 0]",-0.42857143,1.0,0.26894621176229866,1,-1
187,4,5.0,15.0,4,0,"[100, 0, 0]","[49.77561227021548, 24.99453912884808, 25.229848600936442]","[74.88780613510774, 12.49726956442404, 12.614924300468221]",0.42857143,1.0,0.4977561227021548,1,-1
190,1,0,0,1,-1,"[0, 0, 0]","[31.028480654109615, 33.94130138376596, 35.03021796212443]","[0, 0, 0]",1.2,1.0,0.31028480654109614,1,-1
195,4,50.0,50.0,2,0,"[100, 0, 0]","[39.662582940758035, 30.344403334016246, 29.99301372522572]","[69.72269268675176, 15.148199799550124, 15.129107513698125]",1.8,1.0,0.39662582940758034,1,-1
209,1,0,0,1,-1,"[0, 0, 0]","[35.35539693093703, 39.98033834420075, 24.664264724862207]","[0, 0, 0]",3.0,1.0,0.35355396930937033,1,-1
30,4,68.24712643678161,5937.5,88,1,"[0, 100, 0]","[36.41510192517309, 31.499270905717314, 32.085627169109586]","[18.207550962586545, 65.74963545285866, 16.042813584554793]",-2.4,1.0,0.3641510192517309,1,-1
44,4,3.125,3.125,2,0,"[100, 0, 0]","[18.776502157239936, 31.044510817577436, 50.17898702518263]","[59.388251078619966, 15.522255408788718, 25.089493512591314]",1.71428571,1.0,0.18776502157239935,1,-1
46,3,100,0,1,2,"[0, 0, 100]","[18.653146322076356, 34.58994584563813, 46.75690783228552]","[9.326573161038176, 17.294972922819067, 73.37845391614276]",1.71428571,1.0,0.18653146322076355,1,0
47,4,3.125,3.125,2,0,"[100, 0, 0]","[19.733976877710813, 39.335082107917245, 40.93094101437194]","[59.86698843885541, 19.667541053958626, 20.46547050718597]",1.71428571,1.0,0.19733976877710813,1,-1
48,4,3.125,3.125,2,0,"[100, 0, 0]","[20.90746217928255, 44.07684017104404, 35.01569764967341]","[60.45373108964127, 22.03842008552202, 17.507848824836707]",1.71428571,1.0,0.20907462179282552,1,-1
49,4,3.125,3.125,2,0,"[100, 0, 0]","[29.810196667898524, 39.376505106465274, 30.813298225636192]","[64.90509833394927, 19.688252553232637, 15.406649112818096]",1.71428571,1.0,0.29810196667898525,1,-1
50,4,3.125,3.125,2,0,"[100, 0, 0]","[24.069094791738273, 25.88066579048033, 50.0502394177814]","[62.03454739586914, 12.940332895240164, 25.0251197088907]",1.71428571,1.0,0.24069094791738274,1,-1
77,4,10.0,30.0,4,0,"[100, 0, 0]","[36.238375184274965, 28.881811896689662, 34.879812919035366]","[68.11918759213748, 14.440905948344831, 17.439906459517683]",0.34285714,1.0,0.3623837518427496,1,-1
