tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
98,4,4.15625,100,9,2,"[100, 0, 0]","[26.361311272528702, 37.790618466807075, 35.84807026066422]","[63.18065563626435, 18.895309233403534, 17.92403513033211]",-1.97142857,1.0,0.26361311272528704,1,-1
178,3,0,67,2,2,"[100, 0, 0]","[18.77084719799114, 38.74411162666062, 42.485041175348236]","[59.38542359899557, 19.37205581333031, 21.242520587674118]",-0.25714286,1.0,0.18770847197991142,1,6
179,4,18.75,100,3,2,"[100, 0, 0]","[23.23324342226928, 31.848107114925973, 44.918649462804744]","[61.61662171113464, 15.924053557462987, 22.459324731402372]",-0.25714286,1.0,0.23233243422269279,1,-1
180,4,18.75,100,3,2,"[100, 0, 0]","[32.894742605549425, 32.18680511141987, 34.9184522830307]","[66.44737130277471, 16.093402555709936, 17.45922614151535]",-0.25714286,1.0,0.32894742605549426,1,-1
32,4,8.357142857142858,100,8,2,"[100, 0, 0]","[31.06672628298821, 28.219565167274908, 40.71370854973688]","[65.5333631414941, 14.109782583637454, 20.35685427486844]",-2.05714286,1.0,0.3106672628298821,1,-1
96,4,9.113636363636363,100,12,2,"[100, 0, 0]","[38.11907719851736, 33.94372145220378, 27.93720134927887]","[69.05953859925867, 16.97186072610189, 13.968600674639434]",-2.14285714,1.0,0.3811907719851736,1,-1
97,3,33,100,1,2,"[100, 0, 0]","[12.050168189274185, 19.16188841677904, 68.78794339394678]","[56.025084094637094, 9.58094420838952, 34.39397169697339]",-2.05714286,1.0,0.12050168189274185,1,14
169,1,0,100,1,2,"[0, 0, 0]","[41.9346394870321, 30.33412597096682, 27.731234542001086]","[0, 0, 0]",-1.11428571,1.0,0.419346394870321,1,-1
177,3,75,100,1,2,"[0, 100, 0]","[25.162089050549223, 33.81259941196632, 41.02531153748446]","[12.581044525274612, 66.90629970598316, 20.51265576874223]",-0.34285714,1.0,0.25162089050549225,1,0
31,4,10.765625,100,17,2,"[100, 0, 0]","[39.96576032504463, 27.9970845405775, 32.03715513437787]","[69.98288016252232, 13.99854227028875, 16.018577567188935]",-2.14285714,1.0,0.39965760325044625,1,-1
95,4,21.5421875,100,41,2,"[100, 0, 0]","[24.280328878410042, 28.36021148013041, 47.35945964145954]","[62.14016443920502, 14.180105740065205, 23.67972982072977]",-2.22857143,1.0,0.24280328878410043,1,-1
101,4,24.09735576923077,100,14,2,"[100, 0, 0]","[26.176649735712388, 35.205565334841395, 38.617784929446216]","[63.088324867856194, 17.602782667420698, 19.308892464723108]",-2.31428571,1.0,0.2617664973571239,1,-1
168,1,0,100,1,2,"[0, 0, 0]","[32.31044921656952, 30.037749966085713, 37.65180081734475]","[0, 0, 0]",-1.2,1.0,0.32310449216569526,1,-1
175,4,17.020833333333332,100,7,2,"[100, 0, 0]","[27.130012831130575, 30.740586322255197, 42.12940084661423]","[63.565006415565286, 15.370293161127599, 21.064700423307116]",-0.42857143,1.0,0.27130012831130573,1,-1
176,4,4.1875,100,3,2,"[100, 0, 0]","[26.89462117622986, 28.037731151334818, 45.06764767243532]","[63.44731058811493, 14.018865575667409, 22.53382383621766]",-0.42857143,1.0,0.2689462117622986,1,-1
187,4,4.75,100,4,2,"[100, 0, 0]","[49.77561227021548, 24.99453912884808, 25.22984860093644]","[74.88780613510774, 12.49726956442404, 12.61492430046822]",0.42857143,1.0,0.4977561227021548,1,-1
190,4,25.0,100,2,2,"[100, 0, 0]","[31.028480654110265, 33.94130138376552, 35.03021796212421]","[65.51424032705513, 16.970650691882764, 17.51510898106211]",1.2,1.0,0.31028480654110263,1,-1
195,4,25.0,25.0,2,0,"[100, 0, 0]","[39.66258294075974, 30.344403334019926, 29.99301372522033]","[69.83129147037988, 15.17220166700996, 14.996506862610168]",1.8,1.0,0.3966258294075974,1,-1
209,1,0,0,1,-1,"[0, 0, 0]","[35.35539693093703, 39.98033834420075, 24.664264724862207]","[0, 0, 0]",3.0,1.0,0.35355396930937033,1,-1
30,4,35.411091549295776,100,72,2,"[100, 0, 0]","[36.41510192517741, 31.499270905716504, 32.08562716910609]","[68.2075509625887, 15.749635452858252, 16.042813584553045]",-2.4,1.0,0.3641510192517741,1,-1
