0.18872549019607843,0.6115196078431373,0.19975490196078433,
0.19594594594594594,0.6106418918918919,0.19341216216216217,
0.21382842509603073,0.6030729833546735,0.18309859154929578,
0.19232409381663113,0.6149253731343284,0.19275053304904052,
0.18885793871866297,0.6111420612813371,0.2,
0.20488010096760623,0.5969709718132099,0.19814892721918384,
0.20973782771535582,0.6042446941323346,0.18601747815230962,
0.1997492687003761,0.6030087755954868,0.19724195570413708,
0.21688311688311687,0.5948051948051948,0.18831168831168832,
0.20861486486486486,0.5920608108108109,0.19932432432432431,
0.20274240940254654,0.5947950188890444,0.20246257170840912,
0.19397441188609163,0.604622368964094,0.20140321914981427,
0.19775654341503948,0.5957623597839634,0.2064810968009971,
0.20028292415807247,0.5982476955370996,0.20146938030482797,
0.20008502196400738,0.5952954513249256,0.20461952671106703,
0.19854824935952178,0.6046114432109309,0.1968403074295474,
0.19977894445979552,0.5946394031500415,0.20558165239016302,
0.2022932022932023,0.5954135954135954,0.2022932022932023,
0.19621749408983452,0.607565011820331,0.19621749408983452,
0.20631067961165048,0.5857605177993528,0.20792880258899676,
0.1946795646916566,0.6178960096735188,0.18742442563482467,
0.19184549356223177,0.6141630901287554,0.19399141630901287,
0.19797587688895052,0.5998890891446,0.20213503396644947,
0.20465890183028287,0.6073211314475874,0.18801996672212978,
0.1925925925925926,0.6222222222222222,0.18518518518518517,
0.18352539479300042,0.6124626547161759,0.20401195049082374,
0.20595854922279794,0.6010362694300518,0.19300518134715025,
